2024-05-02 00:17:10, 0
2024-05-02 00:22:11, 5
2024-05-02 00:27:11, 13
2024-05-02 00:32:12, 17
2024-05-02 00:37:12, 22
2024-05-02 00:42:12, 23
2024-05-02 00:47:13, 21
2024-05-02 00:52:13, 25
2024-05-02 00:57:13, 23
2024-05-02 01:02:14, 24
2024-05-02 01:07:14, 26
2024-05-02 01:12:15, 32
2024-05-02 01:17:15, 32
2024-05-02 01:22:16, 34
2024-05-02 01:27:16, 34
2024-05-02 01:32:16, 31
2024-05-02 01:37:17, 31
2024-05-02 01:42:17, 32
2024-05-02 01:47:18, 35
2024-05-02 01:52:18, 34
2024-05-02 01:57:18, 30
2024-05-02 02:02:19, 32
2024-05-02 02:07:19, 32
2024-05-02 02:12:20, 31
2024-05-02 02:17:20, 32
2024-05-02 02:22:21, 34
2024-05-02 02:27:21, 34
2024-05-02 02:32:21, 30
2024-05-02 02:37:22, 25
2024-05-02 02:42:22, 28
2024-05-02 02:47:23, 26
2024-05-02 02:52:23, 24
2024-05-02 02:57:23, 21
2024-05-02 03:02:24, 22
2024-05-02 03:07:24, 18
2024-05-02 03:12:25, 10
2024-05-02 03:17:25, 9
2024-05-02 03:22:26, 11
2024-05-02 03:27:26, 13
2024-05-02 03:32:26, 14
2024-05-02 03:37:27, 17
2024-05-02 03:42:27, 16
2024-05-02 03:47:28, 14
2024-05-02 03:52:28, 18
2024-05-02 03:57:29, 15
2024-05-02 04:02:29, 14
2024-05-02 04:07:29, 12
2024-05-02 04:12:30, 12
2024-05-02 04:17:30, 12
2024-05-02 04:22:31, 12
2024-05-02 04:27:31, 11
2024-05-02 04:32:32, 11
2024-05-02 04:37:32, 10
2024-05-02 04:42:33, 11
2024-05-02 04:47:33, 10
2024-05-02 04:52:33, 11
2024-05-02 04:57:34, 14
2024-05-02 05:02:34, 6
2024-05-02 05:07:35, 2
2024-05-02 05:12:35, 4
2024-05-02 05:17:36, 3
2024-05-02 05:22:36, 6
2024-05-02 05:27:37, 4
2024-05-02 05:32:37, 4
2024-05-02 05:37:37, 4
2024-05-02 05:42:38, 4
2024-05-02 05:47:38, 0
2024-05-02 05:52:39, 0
2024-05-02 05:57:39, 0
2024-05-02 06:02:40, 0
