2024-04-12 17:50:11, 27
2024-04-12 17:51:12, 27
2024-04-12 17:52:12, 27
2024-04-12 17:53:13, 29
2024-04-12 17:54:13, 29
2024-04-12 17:55:13, 31
2024-04-12 17:55:36, 31
2024-04-12 17:56:36, 33
2024-04-12 17:57:36, 34
2024-04-12 17:58:37, 35
2024-04-12 17:59:37, 36
2024-04-12 18:00:38, 38
2024-04-12 18:01:38, 39
2024-04-12 18:02:38, 40
2024-04-12 18:03:39, 40
2024-04-12 18:04:39, 39
2024-04-12 18:05:40, 39
2024-04-12 18:06:40, 39
2024-04-12 18:07:40, 41
2024-04-12 18:08:41, 41
2024-04-12 18:09:41, 42
2024-04-12 18:10:42, 44
2024-04-12 20:03:54, 60
2024-04-12 20:04:04, 60
2024-04-12 20:04:15, 60
2024-04-12 20:04:25, 60
2024-04-12 20:04:35, 60
2024-04-12 20:04:46, 61
2024-04-12 20:04:56, 61
2024-04-12 20:05:06, 61
2024-04-12 20:05:17, 61
2024-04-12 20:05:27, 61
2024-04-12 20:05:38, 61
2024-04-12 20:05:48, 61
2024-04-12 20:05:58, 61
2024-04-12 20:06:09, 61
2024-04-12 20:06:19, 61
2024-04-12 20:06:29, 61
2024-04-12 20:06:40, 61
2024-04-12 20:06:50, 61
2024-04-12 20:07:00, 61
2024-04-12 20:07:11, 61
2024-04-12 20:07:21, 60
2024-04-12 20:07:32, 60
2024-04-12 20:07:42, 60
2024-04-12 20:07:52, 60
2024-04-12 20:12:00, 62
2024-04-12 20:12:10, 62
2024-04-12 20:12:21, 63
2024-04-12 20:12:31, 63
2024-04-12 20:12:42, 63
2024-04-12 20:12:52, 63
2024-04-12 20:13:02, 64
2024-04-12 20:13:13, 64
2024-04-12 20:13:23, 64
2024-04-12 20:13:34, 63
2024-04-12 20:13:44, 63
2024-04-12 20:13:54, 63
2024-04-12 20:14:05, 63
2024-04-12 20:14:15, 61
2024-04-12 20:14:25, 61
2024-04-12 20:14:36, 61
2024-04-12 20:14:46, 61
2024-04-12 20:14:56, 61
2024-04-12 20:15:07, 62
2024-04-12 20:15:17, 62
2024-04-12 20:15:28, 62
2024-04-12 20:15:38, 62
2024-04-12 20:15:48, 62
2024-04-12 20:15:59, 62
2024-04-12 20:16:09, 62
2024-04-12 20:16:19, 62
2024-04-12 20:16:30, 62
2024-04-12 20:16:40, 61
2024-04-12 20:16:50, 61
2024-04-12 20:17:01, 61
2024-04-12 20:17:11, 61
2024-04-12 20:17:21, 61
2024-04-12 20:17:32, 61
2024-04-12 20:17:42, 61
2024-04-12 20:17:52, 61
2024-04-12 20:18:07, 60
2024-04-12 20:21:26, 59
2024-04-12 20:22:27, 59
2024-04-12 20:23:27, 59
2024-04-12 20:24:27, 59
2024-04-12 20:25:28, 59
2024-04-12 20:26:28, 59
2024-04-12 20:27:28, 59
2024-04-12 20:28:29, 59
2024-04-12 20:29:29, 59
2024-04-12 20:30:30, 58
2024-04-12 20:31:30, 58
2024-04-12 20:32:30, 56
2024-04-12 20:33:31, 56
2024-04-12 20:34:31, 56
2024-04-12 20:35:31, 58
2024-04-12 20:36:32, 55
2024-04-12 20:37:32, 52
2024-04-12 20:38:32, 51
2024-04-12 20:39:33, 49
2024-04-12 20:40:33, 49
2024-04-12 20:41:34, 47
2024-04-12 20:42:34, 47
2024-04-12 20:43:35, 47
2024-04-12 20:44:35, 47
2024-04-12 20:45:35, 47
2024-04-12 20:46:36, 46
2024-04-12 20:47:36, 45
2024-04-12 20:48:36, 44
2024-04-12 20:49:37, 45
2024-04-12 20:50:37, 44
2024-04-12 20:51:38, 44
2024-04-12 20:52:39, 42
2024-04-12 20:53:39, 40
2024-04-12 20:54:40, 40
2024-04-12 20:55:40, 38
2024-04-12 20:56:41, 38
2024-04-12 20:57:41, 37
2024-04-12 20:58:42, 35
2024-04-12 20:59:42, 34
2024-04-12 21:00:42, 34
2024-04-12 21:01:43, 33
2024-04-12 21:02:43, 32
2024-04-12 21:03:44, 31
2024-04-12 21:04:44, 31
2024-04-12 21:05:44, 29
2024-04-12 21:06:45, 30
2024-04-12 21:07:45, 30
2024-04-12 21:08:46, 29
2024-04-12 21:09:46, 30
2024-04-12 21:10:46, 30
